tempc,precipmm,humidity,windspeedkmph,visibility,pressure,cloudcover,heatindexC,dewpointC,windchillC,windgustkmph,uvindex,time_new,datetime,icon,desc,temp,templow,baro,wind,wd,hum,year,month,day
31,0.0,60,19,10,1008,7,36,22,31,24,1,19,2021-05-16,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,16
31,0.0,65,17,10,1008,7,35,23,31,21,1,20,2021-05-16,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,16
30,0.0,70,15,10,1009,6,34,24,30,18,1,21,2021-05-16,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,16
29,0.0,72,14,10,1009,6,34,24,29,17,1,22,2021-05-16,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,16
29,0.0,73,13,10,1009,6,34,24,29,16,1,23,2021-05-16,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,16
29,0.0,75,12,10,1010,6,33,24,29,14,1,0,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
29,0.0,75,11,10,1009,5,33,24,29,13,1,1,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
29,0.0,75,10,10,1009,4,34,24,29,12,1,2,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
29,0.0,76,9,10,1009,3,34,24,29,10,1,3,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
29,0.0,74,8,10,1009,3,34,24,29,10,1,4,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
30,0.0,73,8,10,1009,3,34,24,30,9,1,5,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
30,0.0,71,8,10,1009,3,35,24,30,9,7,6,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
31,0.0,66,8,10,1009,4,36,24,31,9,8,7,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
32,0.0,60,8,10,1009,5,37,23,32,9,8,8,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
33,0.0,55,8,10,1010,7,38,23,33,10,8,9,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
34,0.0,51,10,10,1009,9,39,22,34,12,8,10,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
35,0.0,47,12,10,1008,11,39,22,35,14,8,11,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
35,0.0,44,14,10,1008,13,40,21,35,17,9,12,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
35,0.0,43,17,10,1007,11,40,21,35,20,9,13,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
35,0.0,43,19,10,1007,9,39,21,35,23,9,14,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
35,0.0,43,22,10,1006,7,39,21,35,26,9,15,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
34,0.0,47,22,10,1006,6,38,21,34,26,8,16,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
33,0.0,50,22,10,1007,5,37,21,33,26,8,17,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
33,0.0,54,22,10,1007,4,37,22,33,26,1,18,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
32,0.0,59,19,10,1008,4,36,22,32,23,1,19,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
31,0.0,64,17,10,1008,3,35,23,31,20,1,20,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
30,0.0,69,15,10,1009,3,34,24,30,18,1,21,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
30,0.0,71,14,10,1009,3,35,24,30,16,1,22,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
30,0.0,73,12,10,1009,2,35,24,30,14,1,23,2021-05-17,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,17
30,0.0,75,11,10,1010,2,36,25,30,13,1,0,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
30,0.0,75,10,10,1009,3,35,25,30,11,1,1,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
29,0.0,75,9,10,1009,3,35,24,29,10,1,2,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
29,0.0,75,8,10,1009,4,34,24,29,9,1,3,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
29,0.0,73,7,10,1009,5,34,24,29,9,1,4,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
29,0.0,72,7,10,1009,6,34,24,29,8,1,5,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
29,0.0,70,7,10,1009,7,34,23,29,8,7,6,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
30,0.0,66,8,10,1009,9,35,23,30,9,8,7,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
31,0.0,61,8,10,1010,11,36,23,31,9,8,8,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
32,0.0,57,9,10,1010,14,37,22,32,10,8,9,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
33,0.0,53,10,10,1009,15,38,22,33,12,8,10,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
34,0.0,49,12,10,1008,17,39,22,34,14,8,11,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
35,0.0,45,14,10,1008,18,40,21,35,16,9,12,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
35,0.0,45,16,10,1007,16,39,21,35,19,8,13,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
35,0.0,45,19,10,1007,14,39,21,35,22,8,14,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
35,0.0,44,22,10,1006,12,39,21,35,26,8,15,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
34,0.0,48,21,10,1007,12,38,21,34,25,8,16,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
33,0.0,52,21,10,1007,11,37,22,33,25,8,17,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
32,0.0,56,21,10,1007,11,36,22,32,24,1,18,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
31,0.0,60,18,10,1008,10,35,22,31,22,1,19,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
31,0.0,65,16,10,1008,10,35,23,31,19,1,20,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
30,0.0,69,13,10,1009,9,34,24,30,16,1,21,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
29,0.0,71,12,10,1009,23,34,23,29,15,1,22,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
29,0.0,72,12,10,1009,36,33,23,29,15,1,23,2021-05-18,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,18
29,0.0,74,11,10,1009,49,32,23,29,14,1,0,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
28,0.0,74,11,10,1008,49,32,23,28,14,1,1,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
28,0.0,75,10,10,1008,48,32,23,28,14,1,2,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
28,0.0,76,10,10,1008,48,32,23,28,13,1,3,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
28,0.0,74,10,10,1008,45,32,23,28,13,1,4,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
28,0.0,73,10,10,1008,43,32,23,28,13,1,5,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
29,0.0,71,10,10,1009,41,32,23,29,13,7,6,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
30,0.0,66,10,10,1009,36,34,23,30,13,7,7,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
31,0.0,61,10,10,1009,32,35,22,31,12,8,8,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
32,0.0,56,10,10,1009,27,36,22,32,12,8,9,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
33,0.0,53,12,10,1009,32,37,22,33,14,8,10,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
34,0.0,49,13,10,1008,37,38,21,34,15,7,11,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
35,0.0,45,14,10,1007,43,39,21,35,17,7,12,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
35,0.0,44,16,10,1007,47,39,21,35,19,7,13,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
35,0.0,43,18,10,1006,52,38,20,35,21,8,14,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
35,0.0,43,20,10,1006,57,38,20,35,24,8,15,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
34,0.0,45,20,10,1006,40,37,20,34,24,8,16,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
33,0.0,48,20,10,1006,24,36,20,33,25,8,17,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
33,0.0,50,20,10,1006,8,36,21,33,25,1,18,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
32,0.0,57,19,10,1007,7,35,21,32,23,1,19,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
31,0.0,63,17,10,1008,6,34,22,31,21,1,20,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
30,0.0,69,15,10,1008,6,34,23,30,19,1,21,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
30,0.0,71,14,10,1008,5,34,24,30,17,1,22,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
30,0.0,72,12,10,1009,5,34,24,30,14,1,23,2021-05-19,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,19
30,0.0,74,10,10,1009,5,35,24,30,12,1,0,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
29,0.0,74,9,10,1009,5,34,24,29,10,1,1,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
29,0.0,74,8,10,1008,5,34,24,29,9,1,2,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
29,0.0,75,6,10,1008,6,34,24,29,8,1,3,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
29,0.0,74,6,10,1008,6,34,24,29,7,1,4,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
30,0.0,72,6,10,1008,6,34,24,30,7,1,5,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
30,0.0,71,6,10,1009,7,34,24,30,6,7,6,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
31,0.0,67,6,10,1009,8,35,23,31,7,8,7,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
31,0.0,62,6,10,1009,9,36,23,31,7,8,8,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
32,0.0,57,6,10,1009,10,37,23,32,7,8,9,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
33,0.0,54,9,10,1008,12,38,22,33,10,8,10,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
34,0.0,50,11,10,1008,14,38,22,34,13,8,11,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
35,0.0,46,13,10,1007,15,39,21,35,15,8,12,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
35,0.0,45,14,10,1007,15,39,21,35,17,8,13,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
35,0.0,44,15,10,1006,14,39,21,35,18,8,14,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
35,0.0,44,16,10,1006,14,39,21,35,19,8,15,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
34,0.0,47,15,10,1006,22,38,21,34,18,8,16,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
34,0.0,50,15,10,1006,30,38,22,34,17,7,17,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
33,0.0,53,14,10,1007,37,37,22,33,17,1,18,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
32,0.0,59,12,10,1007,52,37,23,32,15,1,19,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
31,0.1,64,11,10,1008,67,36,23,31,13,1,20,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
30,0.2,69,9,10,1009,82,35,24,30,12,1,21,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
30,0.1,71,9,10,1009,83,34,24,30,12,1,22,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
29,0.1,72,10,9,1009,83,34,24,29,12,1,23,2021-05-20,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,20
29,0.1,74,10,9,1009,84,33,24,29,13,1,0,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
29,0.0,74,10,10,1009,73,33,24,29,12,1,1,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
29,0.0,74,10,10,1008,62,33,24,29,12,1,2,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
29,0.0,75,9,10,1008,51,33,24,29,11,1,3,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
29,0.0,73,9,10,1008,36,33,23,29,10,1,4,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
29,0.0,72,8,10,1008,21,33,23,29,10,1,5,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
29,0.0,71,8,10,1009,6,33,23,29,9,7,6,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
30,0.0,66,8,10,1009,11,34,23,30,9,8,7,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
31,0.0,62,7,10,1009,15,35,23,31,8,8,8,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
32,0.0,58,7,10,1009,20,36,22,32,8,8,9,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
32,0.0,56,8,10,1009,29,37,22,32,10,8,10,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
33,0.0,54,10,10,1008,38,37,22,33,12,8,11,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
33,0.0,52,12,10,1008,47,37,22,33,13,8,12,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
32,0.0,55,14,10,1007,50,37,22,32,17,8,13,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
32,0.3,58,16,9,1007,52,36,22,32,20,7,14,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
31,0.4,61,19,9,1007,54,36,23,31,24,7,15,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
31,0.2,64,17,9,1007,56,35,23,31,22,7,16,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
30,0.6,67,15,8,1008,58,35,23,30,21,8,17,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
30,0.8,70,13,8,1008,59,34,24,30,20,1,18,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
29,0.4,72,12,9,1008,61,34,24,29,17,1,19,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
29,0.1,73,11,9,1009,63,33,24,29,15,1,20,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
29,0.1,74,9,10,1009,64,33,24,29,12,1,21,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
28,0.0,76,9,9,1010,63,33,24,28,12,1,22,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
28,0.8,78,8,9,1010,61,33,24,28,12,1,23,2021-05-21,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,21
28,1.0,79,7,8,1010,60,32,24,28,12,1,0,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
28,0.5,80,6,9,1009,49,32,24,28,9,1,1,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
28,0.0,80,5,9,1009,38,33,24,28,7,1,2,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
28,0.0,81,4,10,1008,27,33,24,28,4,1,3,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
28,0.0,79,4,10,1009,20,33,24,28,4,1,4,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
29,0.0,78,4,10,1009,14,34,24,29,4,1,5,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
29,0.0,77,4,10,1009,7,34,25,29,4,7,6,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
30,0.0,72,4,10,1009,6,35,24,30,5,8,7,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
31,0.0,67,4,10,1009,5,36,24,31,5,8,8,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
32,0.0,62,5,10,1009,5,37,24,32,5,8,9,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
33,0.0,57,6,10,1008,5,38,23,33,7,8,10,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
34,0.0,53,8,10,1007,5,39,23,34,9,8,11,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
35,0.0,48,9,10,1007,6,40,22,35,10,8,12,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
35,0.0,48,10,10,1006,9,40,22,35,12,8,13,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
35,0.0,48,11,10,1005,12,40,22,35,14,8,14,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
35,0.0,48,13,10,1005,14,40,22,35,15,8,15,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
34,0.0,54,14,10,1005,24,39,23,34,18,8,16,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
32,0.1,60,16,10,1006,33,37,23,32,20,7,17,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
31,0.1,66,18,10,1006,43,36,24,31,22,1,18,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
30,0.0,69,15,9,1007,56,35,24,30,19,1,19,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
30,0.5,73,11,9,1008,70,35,24,30,15,1,20,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
29,0.6,76,8,8,1009,83,34,25,29,11,1,21,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
29,0.3,77,6,9,1009,77,34,24,29,9,1,22,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
29,0.4,78,5,9,1009,71,33,24,29,7,1,23,2021-05-22,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,22
28,0.6,79,4,10,1009,64,33,24,28,5,1,0,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
28,0.3,79,4,10,1009,57,33,24,28,5,1,1,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
28,0.1,80,4,10,1009,50,32,24,28,5,1,2,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
28,0.1,81,4,10,1008,42,32,24,28,5,1,3,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
28,0.1,80,5,10,1008,48,32,24,28,6,1,4,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
28,0.2,79,5,9,1009,53,32,24,28,7,1,5,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
28,0.3,78,6,9,1009,59,33,24,28,7,7,6,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
29,0.1,73,6,10,1009,43,34,24,29,7,7,7,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
30,0.0,68,6,10,1009,27,35,23,30,7,8,8,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
31,0.0,63,6,10,1009,12,36,23,31,7,8,9,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
32,0.0,58,7,10,1008,12,37,23,32,8,8,10,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
33,0.0,53,8,10,1007,12,38,22,33,9,8,11,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
34,0.0,48,9,10,1007,12,39,22,34,10,8,12,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
34,0.0,47,9,10,1006,15,39,21,34,11,8,13,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
35,0.0,46,10,10,1006,17,39,21,35,12,8,14,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
35,0.0,46,11,10,1005,19,39,21,35,13,8,15,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
34,0.0,49,12,10,1006,20,38,22,34,15,8,16,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
33,0.0,52,14,10,1006,20,38,22,33,17,8,17,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
33,0.0,55,15,10,1006,21,37,22,33,19,1,18,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
31,0.0,61,15,10,1007,28,36,23,31,18,1,19,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
30,0.1,66,14,10,1008,36,35,23,30,18,1,20,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
29,0.2,71,13,10,1009,43,34,24,29,18,1,21,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
29,0.1,73,11,10,1009,47,34,24,29,15,1,22,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
29,0.2,75,9,9,1009,50,34,24,29,12,1,23,2021-05-23,14.0,Passing clouds.,24.0,22.0,1015.0,1.0,170.0,68.0,2021,5,23
